PlayMusic	 	play the ocelot record using zvooq	E
BookRestaurant	 	book a table for my granddaughter and i at the highly rated restaurant that is close by in tuvalu 	E
BookRestaurant	 	book laurelhurst theater for 8 people  	E
GetWeather	 	will it be colder at five o clock at the apolobamba integrated management natural area	E
AddToPlaylist	 	i would like this song added to my princesas indie playlist 	E
RateBook	 	the last novel is a solid 3 out of 6	E
GetWeather	 	what s the weather going to be like in fort point  san francisco tomorrow	E
GetWeather	 	what is the forecast in mer rouge and palestine	E
RateBook	 	give 5 star to the book the knight of newts	E
GetWeather	 	i need the forecast for close by becharof national wildlife refuge in nine months	E
PlayMusic	 	play me some terror music	E
AddToPlaylist	 	add album to my classical essentials playlist	E
PlayMusic	 	can you play fifties theme music by mohsen chavoshi	E
BookRestaurant	 	book a brasserie restaurant at 18:28 and order wings 	E
PlayMusic	 	play music from 1977	E
SearchScreeningEvent	 	what is the movie schedule near me	E
PlayMusic	 	i d like to hear infinite indie folk on slacker  	E
RateBook	 	i give the next essay 4 out of 6 points 	E
AddToPlaylist	 	add a tune to the this is animal collective playlist 	E
BookRestaurant	 	reserve a table for ten people in brenham in 5 years  	E
RateBook	 	i give the screaming staircase a five 	E
RateBook	 	rate tropic of capricorn two stars	E
PlayMusic	 	play the artist joe	E
SearchScreeningEvent	 	give me the showtime for bobby yeah playing at the cinema	E
AddToPlaylist	 	add de principii evangelikum to my domingo indie palylist	E
SearchScreeningEvent	 	whats the movie schedules for animated movies close by	E
GetWeather	 	what is the forecast for dec  1st  2036 in keeneland	E
AddToPlaylist	 	add devil pray to my party list	E
BookRestaurant	 	i need a reservation for the berghoff in jamaica in 18 seconds	E
RateBook	 	rate the current chronicle a five	E
GetWeather	 	what will the weather be this year in horseshoe lake state fish and wildlife area	E
PlayMusic	 	play music by paulinho da viola from 1965	E
SearchScreeningEvent	 	showtimes for animated movies in malco theatres	E
PlayMusic	 	play music from 2016 	E
SearchScreeningEvent	 	what time can i see mojave phone booth	E
AddToPlaylist	 	would you put hammer onto the lunch playlist	E
GetWeather	 	there is cloud in genola south sudan	E
BookRestaurant	 	book a reservation for me and my step sister in nebraska in two seconds	E
PlayMusic	 	can you play deezer from 2007	E
AddToPlaylist	 	add track to my digster future hits	E
SearchScreeningEvent	 	which movie theatre nearest me is showing animated movies starting now	E
AddToPlaylist	 	add hatfield and the north to my hot house playlist  	E
AddToPlaylist	 	add petar georgiev kalica song to my push button funk playlist	E
BookRestaurant	 	can you get me seating for a party of 4	E
GetWeather	 	will the weather in falcon heights call for rain	E
RateBook	 	rate competitors 2 stars out of 6	E
RateBook	 	the previous book is five out of 6 stars	E
BookRestaurant	 	book reservations at a restaurant in new zealand with tammi  beverly and alba	E
PlayMusic	 	play itunes  songs by gerard way	E
GetWeather	 	what will the weathr be in akin jamaica	E
PlayMusic	 	play hættuleg hljómsveit & glæpakvendið stella by kaori iida	E
AddToPlaylist	 	add ashley mcisaac to my r&b party classics playlist	E
AddToPlaylist	 	add artist to laundry	E
BookRestaurant	 	would like a table right now for leonor mendoza  imogene and lisa sanchez	E
AddToPlaylist	 	add the album to my heavy gamer playlist 	E
GetWeather	 	what is the weather forecast tomorrow in french  ut	E
GetWeather	 	what will the weather be like 56 weeks from now  will there be sun in tabor	E
AddToPlaylist	 	add tobias sammet to my bring back the 90s list	E
AddToPlaylist	 	put pause on my días de frío playlist	E
SearchScreeningEvent	 	show me the movie times for films nearby 	E
SearchScreeningEvent	 	can you tell me the movies playing at united paramount theatres	E
PlayMusic	 	i want to hear the fear the boom and bust song from haruka shimotsuki off of spotify	E
SearchScreeningEvent	 	what is the movie schedule for loews cineplex entertainment	E
RateBook	 	rate the current essay four stars	E
RateBook	 	give 2 for this essay	E
RateBook	 	rate the current textbook 3 out of 6	E
BookRestaurant	 	book a pub that serves fries for 9 people 	E
PlayMusic	 	play the greatest record by joe purdy on google music	E
GetWeather	 	what is the forecast for here at tea time	E
GetWeather	 	is the forecast windy now in fort myers shores arizona	E
PlayMusic	 	i d like to listen to space music	E
SearchScreeningEvent	 	is traffic at the movie theatre	E
RateBook	 	how do i rate the book white teeth only 4 stars	E
GetWeather	 	what will the weather be in albania at 11:56 	E
PlayMusic	 	play me something by funtwo	E
PlayMusic	 	can you play some music on youtube	E
GetWeather	 	tell me the weather forecast for my current spot	E
PlayMusic	 	play fifties track music	E
PlayMusic	 	open up music on last fm 	E
SearchScreeningEvent	 	show the movie schedules	E
BookRestaurant	 	book a table for josie  carissa and lindsay at a brasserie which serves trentino 	E
AddToPlaylist	 	add bert mccracken tune lo que suena new york playlist	E
GetWeather	 	what s the weather in swift river reservation	E
AddToPlaylist	 	add a track to the emo forever playlist 	E
BookRestaurant	 	book a restaurant around thompson	E
PlayMusic	 	play a track from 1985 	E
PlayMusic	 	play music from alison sudol	E
GetWeather	 	what s the weather forecast for next week at my current position	E
RateBook	 	rate this with zero points for the saga called a good recovery out of 6	E
RateBook	 	i am giving this current novel 1 out of 6 stars	E
RateBook	 	give two out of 6 stars to current book	E
BookRestaurant	 	make me a reservation for a party of 2	E
RateBook	 	i think that this chronicle should have a best rating of 6 and a value of one	E
GetWeather	 	what is the forecast for a day from now in liechtenstein	E
AddToPlaylist	 	add the artist jill vidal to my sinfonía hipster playlist	E
SearchScreeningEvent	 	find movie times	E
PlayMusic	 	play women of jazz	E
BookRestaurant	 	book reservations at a diner that serves ribs not far from lexington av-53rd st	E
AddToPlaylist	 	add future to this is al green	E
AddToPlaylist	 	add the album to the six string peacefulness playlist	E
RateBook	 	rate this essay zero stars out of 6	E
SearchScreeningEvent	 	fimd films around here	E
PlayMusic	 	play a song by david silveria from 2002 on zvooq 	E
SearchScreeningEvent	 	what local movie house is playing beat the drum	E
GetWeather	 	will it storm in texola  delaware	E
AddToPlaylist	 	add this track to my gold school playlist	E
SearchScreeningEvent	 	movie schedule at cinemark theatres	E
BookRestaurant	 	i want to book an indoor brasserie within walking distance in me 	E
BookRestaurant	 	book a restaurant for one person at three pm	E
SearchScreeningEvent	 	show movie schedules for animated movies playing close by now	E
SearchScreeningEvent	 	find movie schedules 	E
SearchScreeningEvent	 	find the closest cinema playing little red monkey 	E
SearchScreeningEvent	 	is the belles of st  clements playing at star theatres in 8 minutes	E
AddToPlaylist	 	i want you to add must b 21 to acoustic covers the mash ups 	E
BookRestaurant	 	book this week for their step sister s workplace close	E
AddToPlaylist	 	add tune to my country playlist	E
BookRestaurant	 	book a spot for 4 at a restaurant in shambaugh md	E
GetWeather	 	what s the weather going to be like tomorrow at black hawk state park	E
RateBook	 	1 points for victory for us is to see you suffer	E
RateBook	 	rate the crossing 3 of 6	E
GetWeather	 	what s the forecast for east sonora qatar	E
PlayMusic	 	play a song by fats waller	E
GetWeather	 	will it be cloudy one hour from now in my current position	E
SearchScreeningEvent	 	what kind of films are at the closest movie house	E
GetWeather	 	what is the weather in steward	E
PlayMusic	 	play a mike osborne song	E
SearchScreeningEvent	 	i need to see some movie schedules	E
SearchScreeningEvent	 	is the ghost breakers playing at plitt theatres in two hours	E
SearchScreeningEvent	 	what time is the mailman playing	E
PlayMusic	 	play a tune or two from kansas city  missouri	E
BookRestaurant	 	i want to book a popular tyrolean steakhouse in madison park wa in 1 hour nine minutes and one second	E
BookRestaurant	 	i want to make a reservation at the conflict kitchen for one 	E
BookRestaurant	 	book reservations at a restaurant in mi seven weeks from now	E
SearchScreeningEvent	 	can i get the movie schedule for the bow tie cinemas 	E
GetWeather	 	weather in grey eagle on feb  fifteenth  2034	E
BookRestaurant	 	book a brasserie that serves mezzes in iowa 	E
GetWeather	 	what s the weather here	E
AddToPlaylist	 	i want to add george formby  jr to the family favorites playlist	E
RateBook	 	contemporary religious satanism gets a 3 rating  	E
BookRestaurant	 	book a restaurant in medford lakes on sep  8  2033 for essie  tonya and i	E
GetWeather	 	what will it be like in the current place at midnight	E
PlayMusic	 	play a track from 1959 	E
PlayMusic	 	play a twenties tune by jodie aysha 	E
RateBook	 	the horrible book the black gryphon only gets 2 out of 6 	E
RateBook	 	give setting free the bears series a four out of 6 stars rating 	E
RateBook	 	i give the rating of 1 of 6 stars for this novel	E
SearchScreeningEvent	 	what is the movie schedule for movies in the neighborhood	E
PlayMusic	 	play the greatest record by leroi moore	E
SearchScreeningEvent	 	find the movie schedule for animated movies close by 	E
BookRestaurant	 	book in west palm beach for glenda  lois and tamra at a nearby restaurant serving puglia	E
AddToPlaylist	 	add tune to my instrumental funk playlist	E
RateBook	 	give this saga a 4	E
BookRestaurant	 	book a pub in santa claus  new jersey for the first day of sukkot	E
SearchScreeningEvent	 	can you tell me what time the fickle is playing at the closest cinema	E
RateBook	 	rate this album a one	E
SearchScreeningEvent	 	show me movie schedule	E
AddToPlaylist	 	add tune to downtempo beats	E
BookRestaurant	 	book a restaurant in kamrar for midday 	E
BookRestaurant	 	make me a reservation within walking distance in wy for 6 pm	E
SearchScreeningEvent	 	can i get the movie schedules	E
AddToPlaylist	 	add art garfunkel to the chill tracks playlist  	E
PlayMusic	 	play the greatest nicholaus arson concerto from around 2000	E
GetWeather	 	what will the weather be in peru	E
AddToPlaylist	 	i want to add this tune by wheesung to my queen list	E
GetWeather	 	what s the forecast for walker bay nature reserve for next year	E
RateBook	 	i give the penalty three stars	E
BookRestaurant	 	make a booking for the highly rated food court in montenegro 	E
AddToPlaylist	 	add megon mcdonough indie songs for slackers to my playlist artist	E
RateBook	 	the law of dreams gets a low rating of one	E
RateBook	 	i give the battle of bretton woods saga two of 6 stars	E
GetWeather	 	what will the weather be like in port clinton  nebraska around midnight	E
PlayMusic	 	play some thirties music on netflix 	E
AddToPlaylist	 	i would like ignacio figueredo s tune added to electronow 	E
AddToPlaylist	 	add the track to the best metal of the new millennium playlist 	E
GetWeather	 	will there be a blizzard in egypt on jul  3	E
RateBook	 	i rate the current novel a 1 of 6 stars	E
PlayMusic	 	play me a concerto by jethro burns from zvooq	E
SearchScreeningEvent	 	find the schedule for vanishing of the bees at a movie house 	E
BookRestaurant	 	book a spot for six friends	E
AddToPlaylist	 	add some martine mccutcheon to my original columbia jazzmasters list	E
GetWeather	 	what will the weather be in virginia	E
GetWeather	 	check the forecast for orson for around 9 pm	E
GetWeather	 	is it cloudy in the same area of lynn shore reservation	E
GetWeather	 	what is the weather in the falkland islands	E
SearchScreeningEvent	 	can you tell me the movie times for alamo drafthouse cinema	E
BookRestaurant	 	book a breakfast in a restaurant for eight 	E
BookRestaurant	 	my group of seven wants to eat at yogurt mountain in slick tonight 	E
BookRestaurant	 	book a table in arizona serving italian-american cuisine in a tavern for 2	E
GetWeather	 	is it going to be hot in chrisman	E
RateBook	 	rate this textbook four points	E
GetWeather	 	forecast for guatemala	E
PlayMusic	 	use iheart radio to play eighties music from hugh masekela 	E
RateBook	 	give the phantom ship a zero 	E
GetWeather	 	is cloudy in lyncourt	E
GetWeather	 	will it be warm at tembe elephant park on san jacinto day	E
PlayMusic	 	play music using last fm	E
BookRestaurant	 	book a table for 2 guests at a restaurant in lazy mountain ny	E
GetWeather	 	what is the weather going to be like on st  patrick s day	E
BookRestaurant	 	book a spot for two at a churrascaria that sells cupcake in lumpkin indiana now	E
PlayMusic	 	play me a popular ronnie wood soundtrack	E
AddToPlaylist	 	add a song by masayoshi yamazaki to my this is los fabulosos cadillacs playlist	E
GetWeather	 	will there be a blizzard in neighboring niobrara valley preserve	E
PlayMusic	 	play some oleg anofriyev from 1960 	E
AddToPlaylist	 	add dear hearts and gentle people to he tokyo rising playlist 	E
SearchScreeningEvent	 	can i get the showings for mysterious crossing	E
PlayMusic	 	play the top ten by andrea del rosario 	E
AddToPlaylist	 	add paper doll to the power walk playlist	E
PlayMusic	 	play genre opera	E
BookRestaurant	 	book a table at top pot doughnuts in greensburg  american samoa	E
SearchScreeningEvent	 	is a short film about killing at north american cinemas	E
BookRestaurant	 	book a restaurant in hi	E
SearchScreeningEvent	 	what is the movie schedule at cineplex odeon corporation 12 hours from now	E
RateBook	 	rate the book the scorpio illusion a 4	E
BookRestaurant	 	book a brasserie for 3	E
PlayMusic	 	play some theme based music from the thirties 	E
GetWeather	 	is it going to get hotter at the halfbreed lake national wildlife refuge	E
PlayMusic	 	play eighties music by kaira kwong on google music	E
RateBook	 	i give the chronicle atop an underwood: early stories and other writings a rating value of 3 and a best rating of 6	E
GetWeather	 	what will the weather be in overton at 8 pm	E
AddToPlaylist	 	add venetian snares onto the atmospheric calm playlist	E
SearchScreeningEvent	 	is blood is not fresh water playing at this movie theatre at 2 am	E
SearchScreeningEvent	 	is the start eim 23 hours twenty one minutes and one second from now for morgan – a suitable case for treatment at santikos theatres	E
BookRestaurant	 	reserve a table at a top-rated restaurant for dinner in twelve hours  	E
GetWeather	 	what s the weather far from jarbidge	E
PlayMusic	 	plpay my disco fever playlist 	E
AddToPlaylist	 	add this tune by hal patino to my ambiente rnb playlist	E
PlayMusic	 	play new music from liang wern fook	E
PlayMusic	 	play the fool on the hill by khwaja ghulam farid	E
GetWeather	 	what will the weather be at ten am in fourche  nv	E
SearchScreeningEvent	 	what films are showing around here	E
RateBook	 	rate the seventh decade two of 6 points	E
AddToPlaylist	 	add vertexguy to beach vibes	E
GetWeather	 	will it be warm next winter in smolan  burkina	E
AddToPlaylist	 	add sarah vaughan to the spa treatment playlist 	E
AddToPlaylist	 	add a song to playlist chill hits	E
GetWeather	 	is it going to get chillier in kuwait	E
RateBook	 	rate my current textbook four out of 6	E
SearchScreeningEvent	 	what time is crawlspace playing at the caribbean cinemas	E
RateBook	 	give 5 out of 6 points to absolutely  positively not series	E
RateBook	 	i give the previous album a zero 	E
RateBook	 	give 2 points to khaled: a tale of arabia	E
SearchScreeningEvent	 	please check whether any animated movies will be running in the area around 04:34:15 pm 	E
AddToPlaylist	 	add hey  johnnie cope  are ye waking yet to year in metal 2016 playlist	E
SearchScreeningEvent	 	what movies are showing nearby	E
AddToPlaylist	 	add bulat schalwowitsch okudschawa to retro pop	E
BookRestaurant	 	i need seats for five at a place five and a half months from now	E
GetWeather	 	is it due to rain in mh	E
BookRestaurant	 	book a taverna in wisconsin for 22:54 	E
BookRestaurant	 	restaurant in west virginia for my son and i	E
GetWeather	 	what is the weather of la at 4 pm	E
PlayMusic	 	play a sudden rainstorm playlist 	E
GetWeather	 	will the weather close by be warmer in kentucky	E
RateBook	 	put a rating of 0 out of 6 to this chronicle	E
SearchScreeningEvent	 	i d like to watch monk comes down the mountain	E
PlayMusic	 	please use itunes to play something from 1986	E
AddToPlaylist	 	the this is kevin johansen playlist needs the lamb lies down on broadway in it 	E
SearchScreeningEvent	 	find movie times for animated movies in the area 	E
GetWeather	 	can you give me the weather forecast for nov  9th for lakeview heights  la	E
GetWeather	 	will it be cold in allardt  aruba	E
RateBook	 	give one out of 6 points to the psychopathic god series	E
PlayMusic	 	can you play the greatest songs by mauro picotto	E
PlayMusic	 	play the music genre synthpop	E
BookRestaurant	 	let me get reservations at a place neighboring indonesia on august the nineteenth 	E
SearchScreeningEvent	 	which cinemark theatres is playing a is for atom	E
RateBook	 	i would rate this album a 3	E
SearchScreeningEvent	 	where is the nearest cinema playing compound fracture	E
AddToPlaylist	 	add kevin ridel to instrumental madness	E
AddToPlaylist	 	add unreachable to my wine & dine playlist 	E
RateBook	 	the previous essay gets 0 out of 6 possible stars	E
RateBook	 	rate the book strumpet city zero for 6	E
GetWeather	 	will it be temperate next wed  in athol in the federated states of micronesia	E
GetWeather	 	tell me the weather forecast faraway from tx	E
PlayMusic	 	play iheart	E
GetWeather	 	is it going to be freezing in mahwah missouri on december the fifth  2025	E
RateBook	 	i am giving dead souls a five rating	E
RateBook	 	give four stars out of 6 to practice to deceive	E
SearchScreeningEvent	 	find the movie schedule for nearby movies 	E
AddToPlaylist	 	add heart like a hurricane to digster soul classics	E
SearchScreeningEvent	 	when is janeane from des moines playing at the nearest movie theatre	E
SearchScreeningEvent	 	find kerasotes theatres showing animated movies	E
AddToPlaylist	 	send the track from andrew hewitt to the piano ballads playlist	E
RateBook	 	this current essay should have a best rating of 6 and a rating value of three	E
PlayMusic	 	play white noise 	E
BookRestaurant	 	me and imelda want a reservation in missouri at seven am	E
GetWeather	 	tell me when there will be a snowstorm in clifton forge	E
AddToPlaylist	 	add the artist tomohisa yamashita to the conexiones playlist	E
RateBook	 	when religion becomes evil is only worth 1 stars	E
SearchScreeningEvent	 	is brother at united paramount theatres	E
AddToPlaylist	 	put this song on the chips and salsa playlist	E
RateBook	 	rate orion in the dying time four stars	E
BookRestaurant	 	book a restaurant in botswana for seven people 	E
PlayMusic	 	play party through the decades on deezer	E
SearchScreeningEvent	 	what movies are playing at the nearest movie house	E
AddToPlaylist	 	add there is nothing like a dame to my playlist guest list take	E
GetWeather	 	show cloud forcast in 1 hour in ia	E
SearchScreeningEvent	 	is one night surprise at the cinema	E
PlayMusic	 	play mikazuki sunset	E
PlayMusic	 	play a popular chant by brian epstein	E
RateBook	 	rate the scarab murder case a one	E
RateBook	 	rate the first death 1 stars	E
BookRestaurant	 	casey chavez  lucinda and karina want to eat at a diner on december the 7th	E
RateBook	 	can i give the book the saga of seven suns a four out of 6 stars	E
BookRestaurant	 	book a masala bar on march 6  2034	E
GetWeather	 	is it warm in west monroe	E
GetWeather	 	will there be hail in dean creek wildlife area on feb  25  2031	E
GetWeather	 	what will the weather be in montevallo on july ninth  2018	E
PlayMusic	 	play music from the year 1979	E
RateBook	 	rate beyond the shadows 3 of 6 stars	E
GetWeather	 	what s the forecast for right here	E
PlayMusic	 	play some game music 	E
SearchScreeningEvent	 	find the movie schedules at magic johnson theatres	E
BookRestaurant	 	i want to eat louisiana fried chicken in mccoll  ia	E
GetWeather	 	what s the weather this month in mozambique	E
RateBook	 	give 3 out of 6 series of the africa house	E
BookRestaurant	 	book a spot for marlene  jordan and i on oct  the 6th	E
AddToPlaylist	 	add waltz for debby to my soft pop hits playlist 	E
RateBook	 	this horrible essay gets zero out of 6 stars	E
SearchScreeningEvent	 	what is the closest movie house  playing films	E
RateBook	 	give this novel four out of 6 stars 	E
PlayMusic	 	play water under the bridge by hariprasad chaurasia 	E
SearchScreeningEvent	 	what are the movie schedules for animated movies close by	E
BookRestaurant	 	book a cafeteria having pool for four in algeria	E
AddToPlaylist	 	add artist post metal to playlist	E
SearchScreeningEvent	 	what time is utamaro and his five women showing at alamo drafthouse cinema	E
AddToPlaylist	 	add lunacy to my chill out playlist	E
SearchScreeningEvent	 	can i get the showtimes for fit for a king	E
RateBook	 	give the diamond chariot a 0 out of 6 	E
AddToPlaylist	 	add the ragged curtain onto the playlist called party through the decades	E
SearchScreeningEvent	 	can you find me a showing for before the music dies in one second 	E
AddToPlaylist	 	put a track into my classic country playlist 	E
RateBook	 	give enemies  a love story 4 points out of 6	E
BookRestaurant	 	book reservation at a restaurant in south mills mt for one at 07:07	E
AddToPlaylist	 	add a tune in chill vibes	E
AddToPlaylist	 	add an album in sweet soul chillout	E
RateBook	 	rate the pagan christ zero points out of 6	E
SearchScreeningEvent	 	which films are playing at malco theatres	E
BookRestaurant	 	please book a uncommon grounds coffeehouse restaurant 	E
PlayMusic	 	play kaori mochida s most popular music on google music 	E
SearchScreeningEvent	 	where is the nearest movie theatre that is playing honeysuckle rose	E
PlayMusic	 	play me a jill scott sound track on deezer	E
PlayMusic	 	play roy orbison tunes now	E
AddToPlaylist	 	add cake to bake to lo que suena new york	E
RateBook	 	i give the carry me down chronicle three of 6 points	E
PlayMusic	 	play some prabha atre	E
SearchScreeningEvent	 	i need to know when sensation in morgan’s creek is playing	E
SearchScreeningEvent	 	find a movie schedule 	E
AddToPlaylist	 	put this artist on my folk for kids playlist	E
GetWeather	 	will it be hot on december 28 in ayr  mi	E
BookRestaurant	 	book a spot at rimsky-korsakoffee house in mackville	E
SearchScreeningEvent	 	i d like to see the current showtimes for his kind of woman	E
BookRestaurant	 	book a spot for 10 at shopsins in denmark on st  patrick s day	E
AddToPlaylist	 	add the open door to autumn music	E
BookRestaurant	 	book a restaurant in three points	E
GetWeather	 	what s the weather forecast for glade park on july twenty-fifth  2033	E
RateBook	 	rate the current essay a three	E
AddToPlaylist	 	can you add some morton feldman piano and string quartet to my global funk playlist	E
SearchScreeningEvent	 	tell me what movies are at amc theatres 	E
GetWeather	 	is it going to be chilly today in abo  wi	E
SearchScreeningEvent	 	what films are playing at great escape theatres	E
BookRestaurant	 	book a spot at leopold cafe in bhutan	E
BookRestaurant	 	book a restaurant in ms that can seat ten at 01:51:47 pm	E
AddToPlaylist	 	add this tune to hipster soul	E
BookRestaurant	 	book a table for ten downtown at a close-by restaurant	E
AddToPlaylist	 	add don and sherri to my meditate to sounds of nature playlist	E
RateBook	 	rate the current textbook a 5 	E
SearchScreeningEvent	 	when is dead birds playing	E
SearchScreeningEvent	 	i want to see the local movie times	E
AddToPlaylist	 	add country favorites willie nelson style to my playlist titled spinnin  records top 100	E
RateBook	 	give 3 out of 6 stars to this essay	E
GetWeather	 	what s the weather forecast for east berlin  al	E
RateBook	 	the next essay gets 2 out of 6 stars	E
AddToPlaylist	 	add trina to latoya s hillary clinton s women s history month playlist 	E
PlayMusic	 	play me the most popular arthur johnston song	E
BookRestaurant	 	reserve a table in top of the mark lambertville  vermont 	E
GetWeather	 	what will the the weather be like close to bailey s crossroads at 05:00:34 am	E
GetWeather	 	there is fog weather in grand lake nebraska	E
RateBook	 	rate my current book five points out of 6	E
PlayMusic	 	play prints in the stone by helen baylor	E
AddToPlaylist	 	i want to add an album to noreen s endorphin rush playlist  	E
RateBook	 	rate current textbook 5 out of 6	E
BookRestaurant	 	please book a restaurant for nine members on august 25 in dc	E
SearchScreeningEvent	 	what are the movie times for the caribbean cinemas	E
BookRestaurant	 	i want to book the commons restaurant for five on dec  the eighth	E
RateBook	 	this current book only nets 3 out of 6 points	E
AddToPlaylist	 	add a shot at glory  to calm before the storm	E
BookRestaurant	 	i need a reservation for apr  the sixteenth  2027 in cazenovia  ca	E
AddToPlaylist	 	the songs to sing in the car playlist needs k j yesudas discography in it  	E
PlayMusic	 	play the playlist introspective	E
GetWeather	 	will it be warm in the current place next spring	E
GetWeather	 	will there be fog not far from mexico on apr  27	E
GetWeather	 	what is the nearby forecast for here at 15:26:11	E
RateBook	 	rate the current book two of 6 stars	E
GetWeather	 	tell me if there will be hail at tea time in nordland	E
RateBook	 	rate the simplest words a four out of 6 	E
RateBook	 	the latham diaries deserves a rating value of 0 and a best rating of 6	E
BookRestaurant	 	book a table for me and my crew scheduled for 10:47:15 pm in il 	E
GetWeather	 	how s the forecast looking for supper time in dresbach vanuatu	E
GetWeather	 	hot weather forecast for pilar  réunion 	E
GetWeather	 	is it snowy in demotte ms	E
SearchScreeningEvent	 	what animated movies are in the neighbourhood	E
AddToPlaylist	 	the hot house playlist needs another album	E
SearchScreeningEvent	 	is lord jim at the movie house	E
SearchScreeningEvent	 	can i get the movie schedule for 8 a m 	E
AddToPlaylist	 	add the man who never lied to my current comedy top tracks	E
BookRestaurant	 	book a hawaiian diner in south carolina not far away in 1 second from now 	E
AddToPlaylist	 	add anthony hamilton to my list women of hip hop	E
AddToPlaylist	 	add an album to my playlist bachata lovers	E
SearchScreeningEvent	 	what films are in the neighborhood	E
PlayMusic	 	play me a song from 2008	E
